time,queue_density,dynamic_density
66.8462,0.346705,0
66.9231,0.345312,0
67,0.342857,0
67.0769,0.328975,0
67.1538,0.323944,0
67.2308,0.312624,0
67.3077,0.308701,0
67.3846,0.303515,0
67.4615,0.294082,0
67.5385,0.28571,0
67.6154,0.291219,0
67.6923,0.302464,0
67.7692,0.303609,0
67.8462,0.305829,0
67.9231,0.306575,0
68,0.31117,0
68.0769,0.308105,0
68.1538,0.304355,0
68.2308,0.304881,0
68.3077,0.303337,0
68.3846,0.306688,0
68.4615,0.304097,0
68.5385,0.302891,0
68.6154,0.302905,0
68.6923,0.307772,0
68.7692,0.312155,0
68.8462,0.31675,0
68.9231,0.321246,0
69,0.326938,0
69.0769,0.329965,0
69.1538,0.335414,0
69.2308,0.340351,0
69.3077,0.342195,0
69.3846,0.340473,0
69.4615,0.334654,0
69.5385,0.328271,0
69.6154,0.323367,0
69.6923,0.320143,0
69.7692,0.313253,0
69.8462,0.307875,0
69.9231,0.307143,0
70,0.306476,0
70.0769,0.304257,0
70.1538,0.301338,0
70.2308,0.301098,0
70.3077,0.291233,0
70.3846,0.290065,0
70.4615,0.281002,0
70.5385,0.280148,0
70.6154,0.278928,0
70.6923,0.275779,0
70.7692,0.274836,0
70.8462,0.270476,0
70.9231,0.263981,0
71,0.264469,0
71.0769,0.263385,0
71.1538,0.267186,0
71.2308,0.271729,0
71.3077,0.276535,0
71.3846,0.283138,0
71.4615,0.284288,0
71.5385,0.286428,0
71.6154,0.283448,0
71.6923,0.288732,0
71.7692,0.288141,0
71.8462,0.285911,0
71.9231,0.283837,0
72,0.275535,0
72.0769,0.270861,0
72.1538,0.258476,0
72.2308,0.256899,0
72.3077,0.255707,0
72.3846,0.248691,0
72.4615,0.246274,0
72.5385,0.253112,0
72.6154,0.258161,0
72.6923,0.260935,0
72.7692,0.266388,0
72.8462,0.268716,0
72.9231,0.267557,0
73,0.264933,0
73.0769,0.263962,0
73.1538,0.269969,0
73.2308,0.274686,0
73.3077,0.278154,0
73.3846,0.27753,0
73.4615,0.268927,0
73.5385,0.26911,0
73.6154,0.262075,0
73.6923,0.257612,0
73.7692,0.255599,0
73.8462,0.242125,0
73.9231,0.238249,0
74,0.230303,0
74.0769,0.221457,0
74.1538,0.217989,0
74.2308,0.208419,0
74.3077,0.202286,0
74.3846,0.198747,0
74.4615,0.188605,0
74.5385,0.182101,0
74.6154,0.179355,0
74.6923,0.156509,0
74.7692,0.152487,0
74.8462,0.152323,0
74.9231,0.152581,0
75,0.151966,0
75.0769,0.155059,0
75.1538,0.164084,0
75.2308,0.170847,0
75.3077,0.184987,0
75.3846,0.194129,0
75.4615,0.196194,0
75.5385,0.200873,0
75.6154,0.200235,0
75.6923,0.200023,0
75.7692,0.196954,0
75.8462,0.196363,0
75.9231,0.197611,0
76,0.206491,0
76.0769,0.212366,0
76.1538,0.224066,0
76.2308,0.233513,0
76.3077,0.237263,0
76.3846,0.241933,0
76.4615,0.241867,0
76.5385,0.240271,0
76.6154,0.240665,0
76.6923,0.242515,0
76.7692,0.244739,0
76.8462,0.250826,0
76.9231,0.25252,0
77,0.257589,0
77.0769,0.262376,0
77.1538,0.266412,0
77.2308,0.268941,0
77.3077,0.277539,0
77.3846,0.275324,0
77.4615,0.275573,0
77.5385,0.278562,0
77.6154,0.279027,0
77.6923,0.281322,0
77.7692,0.280735,0
77.8462,0.27959,0
77.9231,0.278623,0
78,0.2789,0
78.0769,0.274779,0
78.1538,0.285165,0
78.2308,0.291003,0
78.3077,0.315971,0
78.3846,0.319645,0
78.4615,0.330374,0
78.5385,0.334959,0
78.6154,0.340698,0
78.6923,0.337751,0
78.7692,0.339159,0
78.8462,0.329674,0
78.9231,0.330744,0
79,0.323418,0
79.0769,0.317008,0
79.1538,0.291759,0
79.2308,0.289126,0
79.3077,0.283818,0
79.3846,0.274488,0
79.4615,0.276267,0
79.5385,0.270931,0
79.6154,0.266158,0
79.6923,0.261104,0
79.7692,0.256622,0
79.8462,0.253487,0
79.9231,0.253736,0
80,0.249099,0
80.0769,0.245077,0
80.1538,0.241665,0
80.2308,0.236479,0
80.3077,0.233668,0
80.3846,0.223611,0
80.4615,0.217158,0
80.5385,0.21583,0
80.6154,0.211892,0
80.6923,0.196142,0
80.7692,0.19388,0
80.8462,0.169434,0
80.9231,0.163835,0
81,0.155219,0
81.0769,0.153581,0
81.1538,0.15245,0
81.2308,0.137676,0
81.3077,0.129684,0
81.3846,0.124892,0
81.4615,0.113666,0
81.5385,0.107241,0
81.6154,0.099404,0
81.6923,0.0874273,0
81.7692,0.0796039,0
81.8462,0.0758682,0
81.9231,0.0658016,0
82,0.0618172,0
82.0769,0.0540736,0
82.1538,0.0442557,0
82.2308,0.0434719,0
82.3077,0.0386756,0
82.3846,0.0341374,0
82.4615,0.0316266,0
82.5385,0.0277267,0
82.6154,0.0204665,0
82.6923,0.0257415,0
82.7692,0.0277361,0
82.8462,0.027844,0
82.9231,0.0284166,0
83,0.02951,0
83.0769,0.0301295,0
83.1538,0.0305237,0
83.2308,0.0320396,0
83.3077,0.0312042,0
83.3846,0.0326262,0
83.4615,0.0332739,0
83.5385,0.0338183,0
83.6154,0.0342266,0
83.6923,0.0344425,0
83.7692,0.0343111,0
83.8462,0.0349493,0
83.9231,0.0349728,0
84,0.0349165,0
84.0769,0.0350995,0
84.1538,0.0352966,0
84.2308,0.036376,0
84.3077,0.0366764,0
84.3846,0.0372489,0
84.4615,0.0548996,0
84.5385,0.0554158,0
84.6154,0.0553689,0
84.6923,0.0555191,0
84.7692,0.0560775,0
84.8462,0.0565844,0
84.9231,0.056866,0
85,0.057523,0
85.0769,0.0576685,0
85.1538,0.0578797,0
85.2308,0.05818,0
85.3077,0.0598226,0
85.3846,0.0609067,0
85.4615,0.0676882,0
85.5385,0.0786981,0
85.6154,0.0859912,0
85.6923,0.103947,0
85.7692,0.119875,0
85.8462,0.129031,0
85.9231,0.149315,0
86,0.167669,0
86.0769,0.179322,0
86.1538,0.19519,0
86.2308,0.209588,0
86.3077,0.217111,0
86.3846,0.249136,0
86.4615,0.258096,0
86.5385,0.271119,0
86.6154,0.286113,0
86.6923,0.292852,0
86.7692,0.306392,0
86.8462,0.315426,0
86.9231,0.319289,0
87,0.335907,0
87.0769,0.344087,0
87.1538,0.345086,0
87.2308,0.334175,0
87.3077,0.333311,0
87.3846,0.327548,0
87.4615,0.319725,0
87.5385,0.316491,0
87.6154,0.305707,0
87.6923,0.297292,0
87.7692,0.296607,0
87.8462,0.285616,0
87.9231,0.268317,0
88,0.248634,0
88.0769,0.218674,0
88.1538,0.217177,0
88.2308,0.208968,0
88.3077,0.19985,0
88.3846,0.192806,0
88.4615,0.180214,0
88.5385,0.17133,0
88.6154,0.169368,0
88.6923,0.158485,0
88.7692,0.145997,0
88.8462,0.140102,0
88.9231,0.116229,0
89,0.112432,0
89.0769,0.107828,0
89.1538,0.0957246,0
89.2308,0.0909658,0
89.3077,0.0827154,0
89.3846,0.0827952,0
89.4615,0.0804017,0
89.5385,0.0644781,0
89.6154,0.0616623,0
89.6923,0.0601464,0
89.7692,0.0612634,0
89.8462,0.0554627,0
89.9231,0.052966,0
90,0.0497747,0
90.0769,0.0462878,0
90.1538,0.0411817,0
90.2308,0.0359724,0
90.3077,0.0327952,0
90.3846,0.0334569,0
90.4615,0.0358175,0
